地区,店舗名,リンク,最寄り駅,距離,予算,席数,個室,キーワード,コメント数,コメント
新宿,新宿ワイン倶楽部,https://www.hotpepper.jp/strJ001133965/,ＪＲ新宿駅,3,3500,80,あり,新宿 ステーキ ワイン 女子会 宴会 個室 肉,0,
新宿,ヱビスバー新宿アイランドタワー店,https://www.hotpepper.jp/strJ001050094/,丸の内線西新宿駅,3,2500,59,あり,ビール/ビアホール/宴会/新宿/西新宿,0,
新宿,ハノイ 新宿店,https://www.hotpepper.jp/strJ001016959/,ＪＲ新宿駅,5,3000,40,なし,新宿では珍しい本格ベトナム料理♪,2,2015年09月頃夕食の時間帯に行きました 以前勤めていた会社の仲間達と、久しぶりに会うという事になり、このお店を選びました。飲み放題込みで3800円のコースでしたが、食事の量もちょうど良く、味も美味しくて、幹事としては満足でした。特に鶏肉のお…つづきを読む ベトナム料理 本格的なベトナム料理をいただきたいなと思い、伺いました。メニューもたくさんあり、それぞれボリュームもありおいしかったです。
新宿,ペッシェドーロ 新宿サザンテラス,https://www.hotpepper.jp/strJ000004658/,小田急新宿駅,2,3000,98,なし,新宿サザンテラスにあるイタリアン,7,"質量ともに大満足です！ 会社の歓迎会で利用しました。ドゥオモコースの飲み放題付き。美味しかったです。メインのお肉が出る頃にはかなりお腹いっぱいだったのですが、お肉の大きさには圧倒されました。ロケーションや店員の接客も良好。今…つづきを読む 立地の良いイタリアン 駅から近くて立地の良いお店。それほど広くないけれど、窓が大きいからか開放感があって雰囲気が良くて落ち着いて食事ができる。テラス席もあって気持ち良さそう。夜は夜景もあってさらに雰囲気が良さそう。…つづきを読む 昼も夜もいいお店 今日のランチはサザンテラスのイタリアンに行きました。テラスも気持ちいいけれど、この暑さでは誰も出てなくて窓際の席へ。夜もおしゃれだけど、昼も雰囲気いいです。ランチはエビとルッコラのクリームスパで…つづきを読む 新宿でイタリアン♪ 21時過ぎに入店したので、店内は、意外と空いていました♪周りには高層ビルも建ち並び、下には電車が走り、眺めはキレイです♪サラダ、魚のグリル、蟹のクリームパスタ、ピザとオーダーし、フルボトルのワインも頼…つづきを読む 意外と落ち着く店でした 蟹がおいしかったです！人通りの多い場所ですが、店内に入ると意外と静かでした。落ち着いて食事ができる店でした。料理も専門店的な、ちゃんとしたお味でした。食事時はやはり混むので、時間帯に…つづきを読む 女子会イタリアン 女性6名での集いだったので、イタリアンのお店をチョイス。飲み放題と、禁煙席があるのが決め手となりました。飲み放題は1,300円とリーズナブル！ただし、1時間15分でラストオーダーなのと、種類…つづきを読む 雰囲気も楽しめるイタリアン 会社の人たちと4人で行ってきました。サザンタワー向かいのスタバの隣にあるお店です。平日18:30の予約だったので、比較的空いていましたが、時間が経つに連れて込んで来たので、人数が多…つづきを読む"
新宿,ぱいかじ 新宿新南口店,https://www.hotpepper.jp/strJ000025583/,ＪＲ中央本線新宿駅,1,4000,108,あり,本格沖縄料理と全47酒造所の泡盛を堪能!!,15,沖縄の雰囲気を楽しみながら食事ができるお店です！ 初めての沖縄料理でした、ソーキそばと豚ホルモンの炒め物(名前忘れてしまいました、すみません)を注文しました。ソーキそばはじっくり煮込まれた豚肉と紅しょうがかまぼこがトッピングされており麺も独特の食感…つづきを読む 沖縄行きたくなったらコチラへ♪ いつもランチで利用させてもらってます。そしていつもゴーヤチャンプルーのセットです(笑)だっておいしいんだもん・・・！！ランチメニューには小さな沖縄そばも付いてきます♪どれもとーってもおい…つづきを読む 雰囲気が◎ 友達３人でいきました。ここは、とにかく接客が◎メニューやお酒でわからないことがあって聞いたときも、親切に答えてくれました。嬉しいのは、音楽が生演奏ということ。入り口付近で演奏していましたが、時間…つづきを読む 雰囲気・料理共に南国を感じられるお店です＾＾ 沖縄料理を美味しく食べて、泡盛・南国ジュース等が飲めて、沖縄を感じるコトができるお店です。まだ夜にしか行った事がありませんが、ランチもボリューム満点らしいので、機会があればランチタイムにも足を運んでみ…つづきを読む 美味しかったぁ～！！ 先日、東京（新宿）に遊びに　行った時ランチで　利用しました！！沖縄風　タコライス　を　食べました　(^-^)石焼きの器に　入って来て最後まで　熱々で　食べられましたよ…つづきを読む 雪だるまかわいい（笑） 暇なときに本をパラパラめくっていてすごく気になっていたお店です。「沖縄料理屋で雪だるまって」そんな印象でした。たまたま仕事が早く終わる時間があったので念願かなってやってお店へいけました。…つづきを読む 沖縄のおかずを5品も揃えた豪華なセット！！ お昼ごはんに、『沖縄料理　ぱいかじ　新宿新南口店』さんに行きました。頂きましたのは、お勧めの、ぱいかじセット1050円。大盛りでプラス100円。沖縄のおかずを5品も揃えた豪華なセッ…つづきを読む ここは沖縄？ 気の置けない友人と仕事帰り、特に夏「一杯やってく？」な気分のときに合うお店です。他の沖縄料理店に無いメニューも多数。沖縄にも支店が有るから本格的なのでしょうか。お腹一杯食べた後も、海ぶどうや豆腐よう、…つづきを読む 沖縄の風in新宿 沖縄が好きな人、沖縄が故郷の人、沖縄料理が好きな人、ぜひ行ってみて下さい！！！とにかく沖縄です☆沖縄の風が吹いてます☆料理から雰囲気から店員さんからすべて（笑）人気のあ…つづきを読む ゴーヤーチャンプルー♪ 就職で初めて上京することになったあたし。　お腹はすいたけど、どこのお店に入っていいか悩んでいた時、健康に良さそうと思って足を運んだのが＜ばいかじ＞。　外から見てて人が多そうでドキドキしたけど、１人でも…つづきを読む １８時くらいに行くと・・？ ここのお店はまず雰囲気がいいですね。やっぱ沖縄の店ってことでみんな陽気だし店員さんも明るくてグー！平日は18時半まで何種類かの料理が半額なので、18時くらいに行って３０分でいっぱい…つづきを読む 待ち時間からオキナワ 予約していったのですが、前のグループがまだ帰っていなくてちょっと待ちました。待ち時間にお茶とサーターアンダーギーがおいてあって「ご自由にどうぞ」これはすごいですお茶はあるお店も多いけど、お…つづきを読む 沖縄病の方はこちらへどうぞ 沖縄のグローバルスタッフの経営する沖縄料理のチェーン店。新宿の南口、高島屋の向かいにあります。琉球石灰岩の石垣で仕切られたテーブル席。沖縄の古い民家を再現したお店です。雰囲気いいです。…つづきを読む あなたもあたしもぱいかじ♪ぱいかじ♪ 仙台から東京へ高速バスで遊びに行った帰りのこと。このお店、新宿の高速バス乗り場の目の前にあるんですよね。発車時刻まで2時間弱あったので見送りに来てくれた友人と一杯やることに。店…つづきを読む 駅近の沖縄！ 新宿駅新南口から出てすぐのところにあります。お店の雰囲気も（行ったことないけど（笑））沖縄って感じです。個室もいいなぁと思ったのですが、予約なしで行ったので、普通の席です。お通…つづきを読む
新宿,新宿 ワイン酒場,https://www.hotpepper.jp/strJ000853137/,JR新宿駅,1,4000,20,なし,雑誌にも紹介された人気ワインバル♪♪,2,コスパ良し！ グラスワインを頼みました。種類が多く、葡萄の品種も生産地も各種網羅していて素晴らしいですね。お料理も美味しかったです。トリッパ最高。ピザは薄いタイプでした。コスパもいいので気軽に行けそう。また行き…つづきを読む 新宿のワインバ＾－！ 新宿にあるワインバーへと友人に連れられて行って参りました。ワインバーですが、乾杯はビールです！熱い日だったので一気にグイっと。まずはチー盛りと生ハムで赤ワイン。。。アンチョビのピザで赤…つづきを読む
新宿,スペインバル新宿ボルコ,https://www.hotpepper.jp/strJ001169098/,JR線新宿南口より徒歩約5分 都営新宿線新」駅,5,0,50,なし,絶品スペイン料理×こだわりワイン,0,
新宿,【10/3 OPEN】隠れ家個室居酒屋 鳥道楽 新宿店,https://www.hotpepper.jp/strJ001179590/,ＪＲ 新宿駅,1,3000,315,あり,【完全個室】新宿 居酒屋 個室 焼き鳥 焼鳥,0,
新宿,新宿 海縁,https://www.hotpepper.jp/strJ001169675/,ＪＲ 新宿駅,2,4000,48,あり,【NEWOPEN】旬の鮮魚と創作和食,0,
新宿,維新號 新宿,https://www.hotpepper.jp/strJ000010811/,都営新宿線新宿三丁目駅,3,8000,155,なし,中国上海料理店,1,高級中華 大人数の宴会で利用しました。さすが有名人も多く訪れる老舗の維新號というだけあって、料理は大変おいしくとても満足できました。雰囲気もよく、店の方もとてもよくしてくれました。やはり老舗の中…つづきを読む
新宿,新宿ケントス,https://www.hotpepper.jp/strJ000002183/,JR新宿駅,1,5000,140,なし,★LIVE SHOW★DANCE★RESTAURANT★,1,2016年06月頃に行きました 一度は行きたいケントス。そう思っているアラヒィフの方も多いのでは？週末は混んでいるので席の予約をお勧めします。現在会員になるとウイスキーボトルを一本サービス。かなりお得です。女性同士ならレディ…つづきを読む
新宿,フクロウカフェ ふくろう茶房 新宿店,https://www.hotpepper.jp/strJ001176647/,JR新宿駅,1,1500,14,なし,◆様々な種類のふくろうと出会えるカフェ◆,0,
新宿,Di PUNTO （ディプント） 新宿西口店,https://www.hotpepper.jp/strJ001171499/,,5,3000,81,なし,ガブ飲みワインと生ハムてんこ盛りの店♪,1,おもてなし 地下にあるお店ですが、人が降りてくるのが店内から見えるようになってて、店員さんが笑顔ですぐ出迎えて下さったのが嬉しかったです。テーブルには予め予約者名の可愛いカードが置いてあり、癒されました。そのほか…つづきを読む
新宿,大衆酒場 ちばチャン 新宿西口店,https://www.hotpepper.jp/strJ001170767/,新宿駅,3,2200,240,なし,昔懐かしい赤ちょうちんの大衆酒場,0,
新宿,個室リゾートダイニング 貸切パーティー Europe ヨーロッパ横丁  新宿東口店,https://www.hotpepper.jp/strJ001170604/,新宿駅,4,2500,350,あり,ローストビーフ食べ放題が自慢の肉バル♪,0,
新宿,居酒屋一休 新宿本店,https://www.hotpepper.jp/strJ000011704/,東京メトロ副都心線＆丸ノ内線新宿三丁目駅,3,2300,660,なし,旨い、安い、毎日が割引！,8,早い時間にはゆっくりたっぷり 気安く入れるお店で、少し早い時間からやっているので使い易いです。早い時間はビールが９９円なので、（とりあえずビール！！）の注文から入れます。メンバーになるとメニューが半額になったりしてクーポン…つづきを読む 安い～早い～！ 1900円で飲み放題！お料理はスタンダードコースを選択したので、７品目。どれも美味い～！と、いうか、とにかく早いっっっ！（笑）最初の飲み物がきたかと思うと、サラダがつまみがメイン料理…つづきを読む この安さ！サービスハンパない！！ 最近～均一の居酒屋さんが流行していているなか、少し古風な感じな雰囲気を思わせるお店、東京で一番安い店の名前に嘘、偽りなし。居酒屋一休！！とにかく安い、居酒屋なのにメンバーズカードがあり、それを持…つづきを読む 安い！ とにかく安いとしか言いようがありません；９の付く日には店内すごく混んでます！それだけ安いんです。10人くらいで宴会をさせていただいた際には、完全個室を用意してくれました。身内で騒ぎ…つづきを読む とにかく安い(*＾з＾*) 大人数の飲み会！！ここでお世話になるのは一休さんです[笑]何ていったって安い。コース料理もテーブルに乗りきりません[笑]味は超絶品！！‥‥とは言えませんが、盛り上がるのにはもってこいで…つづきを読む めっちゃお得♪ お金はないけどワイワイ飲みたい！！って時よく利用してました☆とにかく一休カードを持っていればお得なこと間違いなしです(゜ー゜)月曜日、9のつく日、お誕生日月は特に。。私はよくお誕生日月…つづきを読む ★迷子になりそう。笑★ 一休はいろんなところにありますが、地下にあることや店内の様子は新宿ならではだと思います。■雰囲気etc■とにかく広くて、たまにトイレや出口の方向がわからなくなります（しらふで。笑）一番奥の…つづきを読む 安い!! ほんとうに安いです。基本的に通常値段から割引されるのでそれもまたGOODです。初めて行く方や久しぶりに行く方は、一人一枚カードの発行や更新で多少お金がかかってしまいますがそれ以上に割り引きがあ…つづきを読む
